item_id,popular_destination,city,state,latitude,longitude,synthetic_review,google_rating_norm,popularity_score_norm,estimated_visits_norm,sentiment_score_norm,experience_score_norm,price_fare_norm,place_category_Beach,place_category_Religious,place_category_Urban,place_category_Wildlife,interest_Adventure & Outdoor,interest_Adventure & Outdoor Activities,"interest_Adventure & Outdoor Activities, Natural Landscapes & Wildlife","interest_Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Adventure & Outdoor Activities,Sightseeing & Exploration","interest_Arts, Science & Literature Attractions","interest_Arts, Science & Literature Attractions, Cultural & Heritage Sites","interest_Arts, Science & Literature Attractions, Sightseeing & Exploration","interest_Culinary & Food Experiences, Shopping & Markets",interest_Cultural & Heritage,interest_Cultural & Heritage Sites,"interest_Cultural & Heritage Sites, Arts, Science & Literature Attractions","interest_Cultural & Heritage Sites, Natural Landscapes & Wildlife","interest_Cultural & Heritage Sites, Religious & Spiritual Pilgrimages","interest_Cultural & Heritage Sites, Shopping & Markets","interest_Cultural & Heritage Sites, Sightseeing & Exploration",interest_Natural Landscapes & Wildlife,"interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities","interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife, Beach","interest_Natural Landscapes & Wildlife, Religious & Spiritual Pilgrimages","interest_Natural Landscapes & Wildlife, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife,Adventure & Outdoor Activities,  Sightseeing & Exploration",interest_Religious & Spiritual Pilgrimages,"interest_Religious & Spiritual Pilgrimages, Cultural & Heritage Sites","interest_Religious & Spiritual Pilgrimages, Natural Landscapes & Wildlife","interest_Religious & Spiritual Pilgrimages, Sightseeing & Exploration",interest_Shopping & Markets,"interest_Shopping & Markets, Arts, Science & Literature Attractions",interest_Sightseeing & Exploration,"interest_Sightseeing & Exploration, Cultural & Heritage Sites","interest_Sightseeing & Exploration, Natural Landscapes & Wildlife",interest_Sports & Recreation,crowd_level_High,crowd_level_Low,crowd_level_Medium,best_season_to_visit_November to April,best_season_to_visit_October to March,state_Andaman and Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Daman and Diu,state_Delhi,state_Goa,state_Gujarat,state_Gujrat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karanataka,state_Karnataka,state_Kerala,state_Ladakh,state_Madhya Pradesh,state_Maharahtra,state_Maharashtra,state_Maharastra,state_Meghalaya,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal
847,Sightseeing at Green Quarter,Puducherry,Puducherry,11.9415915,79.8083133,Sightseeing at Green Quarter is a highly recommended urban destination with an excellent overall experience.,0.9347826086956522,0.12800569308277399,0.1283077227897147,0.15235955002459284,0.12814230984743896,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
848,Old Book market by Purna Market,Visakhapatnam,Andhra Pradesh,17.7090249,83.297086,Old Book market by Purna Market is a popular urban place offering a pleasant and enjoyable visit.,0.8478260869565217,0.10683163073179597,0.01224022543148996,0.5460674162211843,0.12806224610578537,0.0024000000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
849,LuLu International Shopping Mall,Kochi,Kerala,10.0578407,77.0660813,LuLu International Shopping Mall is a highly recommended urban destination with an excellent overall experience.,0.9130434782608695,0.12505191526555826,0.12558339203945051,0.23325842650180534,0.12799870167487437,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
850,Camel's back road,Mussoorie,Uttarakhand,30.4603685,78.0728065,Camel's back road is a highly recommended urban destination with an excellent overall experience.,0.9130434782608695,0.12493535082013799,0.12427351179992957,0.23325842650180534,0.1279745924800147,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
851,Long island,Havelock Island,Andaman and Nicobar Islands,40.789142,-73.134961,Long island is a popular urban place offering a pleasant and enjoyable visit.,0.8478260869565217,0.11601720442272848,0.1154620905248327,0.48539325886327483,0.12785914516976501,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
852,Har ki dun trek,Mussoorie,Uttarakhand,31.1505598,78.4290807,Har ki dun trek is a popular urban place offering a pleasant and enjoyable visit.,0.8043478260869564,0.1012914000733221,0.01091933779499824,0.6910112352278752,0.12726684680329983,0.04,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
853,Maryoor hilly getaway,Coimbatore,Tamil Nadu,11.02638,76.9315362,Maryoor hilly getaway is a popular urban place offering a pleasant and enjoyable visit.,0.8043478260869564,0.10128944099220263,0.010897323001056709,0.6910112352278752,0.12726644163188106,0.0016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
854,Thiruparankundram temple,Madurai,Tamil Nadu,13.0826802,80.2474329,Thiruparankundram temple is a popular religious place offering a pleasant and enjoyable visit.,0.8043478260869564,0.10123752572664438,0.010313930961606198,0.6910112352278752,0.1272557039350274,0.00216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
855,Eden Gardens,Kolkata,West Bengal,22.5202798,88.3420877,Eden Gardens is a popular urban place offering a pleasant and enjoyable visit.,0.8043478260869564,0.10121793505101714,0.010093783022190913,0.6910112352278752,0.12725165194044416,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
856,Rafting at Tattapani,Shimla,Himachal Pradesh,31.2487896,77.0895421,Rafting at Tattapani is a popular urban place offering a pleasant and enjoyable visit.,0.8043478260869564,0.1011973648574247,0.009862627685804861,0.6910112352278752,0.1272473974068841,0.084,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
857,Ramnagar Fort,Varanasi,Uttar Pradesh,25.2695094,83.0250876,Ramnagar Fort is a popular urban place offering a pleasant and enjoyable visit.,0.8043478260869564,0.10107051529261368,0.008437169778090876,0.6910112352278752,0.12722116089851182,0.002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
858,Padmanabhapuram palace,Kanyakumari,Tamil Nadu,8.0778074,77.5558698,Padmanabhapuram palace is a popular urban place offering a pleasant and enjoyable visit.,0.8043478260869564,0.1010205591081749,0.007875792532581893,0.6910112352278752,0.12721082841980952,0.0008,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
859,Aligarh Fort,Aligarh,Uttar Pradesh,27.9305608,78.0630535,Aligarh Fort is a popular urban place offering a pleasant and enjoyable visit.,0.8043478260869564,0.10095444060617606,0.007132793237055303,0.6910112352278752,0.1271971530198731,0.0016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
860,Qutub Minar,Delhi,Delhi,28.5244946,77.1855177,Qutub Minar is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11234688327545589,0.013280424445227193,0.3505617973937633,0.12710000754094578,0.0028000000000000004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,Skiing in Gulmarg,Srinagar,Jammu and Kashmir,34.0483704,74.3804791,Skiing in Gulmarg is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11233659815606514,0.013164846777034165,0.3505617973937633,0.12709788027416574,0.0296,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
862,Patna museum,Patna,Bihar,25.612727,85.1332734,Patna museum is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11232925168094807,0.013082291299753435,0.3505617973937633,0.12709636081124648,0.0008,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
863,Paragliding in Baliman Dara,Gangtok,Sikkim,27.3481118,88.5957415,Paragliding in Baliman Dara is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11230770192420136,0.012840128566396618,0.3505617973937633,0.12709190364524448,0.08,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
864,Hike to Pillars of Nature,Kodaikanal,Tamil Nadu,10.2235459,77.4617799,Hike to Pillars of Nature is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11229056008867616,0.012647499119408242,0.3505617973937633,0.12708835813830102,0.052000000000000005,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
865,Raman Science Centre,Nagpur,Maharashtra,21.1459008,79.0941262,Raman Science Centre is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11227243873518575,0.012443862275449103,0.3505617973937633,0.1270846100923807,0.0012000000000000001,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
866,Rock Garden,Chandigarh,Punjab,30.7421379,76.8187557,Rock Garden is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11224403226230459,0.012124647763296937,0.3505617973937633,0.12707873473294784,0.0024000000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
867,Neral-Matheran Toy Train,Matheran,Maharashtra,19.0229668,73.3175272,Neral-Matheran Toy Train is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11223178810698345,0.011987055301162381,0.3505617973937633,0.12707620224801647,0.008,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
868,Gwalior Fort,Gwalior,Madhya Pradesh,26.2313245,78.1694957,Gwalior Fort is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11219652491796783,0.011590789010214863,0.3505617973937633,0.12706890874188528,0.006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
869,India Seashell Museum,Mahabalipuram,Tamil Nadu,12.6094039,80.1876212,India Seashell Museum is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11218721931654227,0.011486218738992604,0.3505617973937633,0.12706698406081465,0.0016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
870,Jaigarh Fort,Jaipur,Rajasthan,26.9401659,75.8170373,Jaigarh Fort is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11217889332346001,0.011392655864741105,0.3505617973937633,0.1270652619654534,0.0028000000000000004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
871,Umaid Bhawan Palace,Jodhpur,Rajasthan,26.3040998,73.0253613,Umaid Bhawan Palace is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11212795757586694,0.01082027122226136,0.3505617973937633,0.12705472685430913,0.004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
872,Baroda Museum &Gallery,Vadodara,Gujrat,22.3223271,73.1655842,Baroda Museum &Gallery is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11212208037769766,0.010754226840436773,0.3505617973937633,0.12705351124658765,0.0004,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
873,TNAU Botanical gardens,Coimbatore,Tamil Nadu,10.983279,76.972167,TNAU Botanical gardens is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11211620317952839,0.010688182458612186,0.3505617973937633,0.12705229568559873,0.0048000000000000004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
874,Krishna's Chunk,Mahabalipuram,Tamil Nadu,11.1271225,78.6568942,Krishna's Chunk is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11211228501728951,0.01064415287072913,0.3505617973937633,0.12705148529602858,0.0008,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
875,Rafting in river Beas,Kullu,Himachal Pradesh,31.75917566,76.09238692,Rafting in river Beas is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11210297946105299,0.010539582599506868,0.3505617973937633,0.12704956061495798,0.036000000000000004,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
876,Chanderi Caves trek,Matheran,Maharashtra,19.0644,73.2452,Chanderi Caves trek is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.1121024897020704,0.010534078901021487,0.3505617973937633,0.12704945929873698,0.04,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
877,Robber's Cave,Dehradun,Uttarakhand,30.3754,78.0598,Robber's Cave is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11210199994308781,0.010528575202536103,0.3505617973937633,0.127049357982516,0.002,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
878,Humayun's Tomb,Delhi,Delhi,28.5932848,77.2507492,Humayun's Tomb is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11209661250390113,0.0104680345191969,0.3505617973937633,0.1270482436910155,0.0024000000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
879,Kalka-Shimla Toy train,Shimla,Himachal Pradesh,30.518,76.5615,Kalka-Shimla Toy train is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11207359347020665,0.010209360690383936,0.3505617973937633,0.1270434826698157,0.0256,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
880,The Oak trails,Yercaud,Tamil Nadu,11.7865552,78.2036325,The Oak trails is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11206820603101997,0.010148820007044734,0.3505617973937633,0.1270423683783152,0.016,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
881,Mallikarjuna Swamy Temple,Srisailam,Andhra Pradesh,15.9128998,79.7399875,Mallikarjuna Swamy Temple is a highly recommended religious destination with an excellent overall experience.,0.891304347826087,0.11205057443651215,0.009950686861570976,0.3505617973937633,0.12703872160188331,0.0008,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
882,Chhatrapati Shahu Palace,Kolhapur,Maharastra,16.7193627,74.231735,Chhatrapati Shahu Palace is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11203490192312379,0.009774568510038746,0.3505617973937633,0.1270354800436028,0.002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
883,Bodh gaya archaelogical museum,Bodh Gaya,Bihar,24.6949135,84.9874413,Bodh gaya archaelogical museum is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11198690477461537,0.009235206058471291,0.3505617973937633,0.12702555268958668,0.0032,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
884,Bagore ki Haveli,Udaipur,Rajasthan,24.5931853,73.6396056,Bagore ki Haveli is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11197270153817479,0.009075598802395208,0.3505617973937633,0.12702261503323653,0.0024000000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
885,Charminar,Hyderabad,Telangana,13.0098328,77.5510964,Charminar is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11195506994366697,0.00887746565692145,0.3505617973937633,0.12701896825680464,0.002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
886,Jahangir Mahal,Agra,Uttar Pradesh,27.1777367,78.0231589,Jahangir Mahal is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.11191833743251448,0.008464688270517788,0.3505617973937633,0.12701137084874312,0.004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
887,Old Goa,Goa,Goa,15.5014,73.9135,Old Goa is a highly recommended urban destination with an excellent overall experience.,0.891304347826087,0.12207805701373264,0.12263340965128566,0.2737078647404116,0.12644896296389851,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
888,Takhat Shri Harimandir Ji Patna Sahib,Patna,Bihar,25.5960503,85.2299561,Takhat Shri Harimandir Ji Patna Sahib is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.10738067382365044,0.10981529587883057,0.6910112352278752,0.12618967101425854,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
889,Sunset at Lion's point,Lonavala,Maharastra,18.608297,73.3864648,Sunset at Lion's point is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10737087850843136,0.10970522190912294,0.6910112352278752,0.1261876450636995,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
890,Binsar Mahadev Mandir,Ranikhet,Uttarakhand,30.0166279,79.1620873,Binsar Mahadev Mandir is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.1073694091862945,0.1096887108136668,0.6910112352278752,0.12618734116176913,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
891,Shapir ki Dargah,Meerut,Uttar Pradesh,28.9844618,77.7064137,Shapir ki Dargah is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.10735814454893855,0.10956212574850299,0.6910112352278752,0.12618501126254714,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
